chp no,sloka no,sent no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,hindi_meaning,english_meaning,samAsa,prayoga,sarvanAma,name_classification,graph,anvaya_no,bgcolor,poem
1,7,2,गुणाः,--,गुण{पुं;1;बहु}/गुणा{स्त्री;1;बहु}/गुणा{स्त्री;2;बहु}/गुण{पुं;8;बहु},गुण{पुं;1;बहु},"कर्म,3.1",गुण,-,-,-,-,-,assets/graphs/01_007_2.jpg,4.1,#00BFFF,-
1,7,2,.,-,-,-,-,-,-,-,-,-,-,assets/graphs/01_007_2.jpg,5.1,,-
1,7,3,मुने,मुने,मुनि{पुं;8;एक},मुनि{पुं;8;एक},"सम्बोध्यः,2.1",मुनि,-,-,-,-,-,assets/graphs/01_007_3.jpg,1.1,#6FFFC3,-
1,7,3,वक्ष्यामि,वक्ष्यामि,वच्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;अदादिः}/वह्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}/ब्रू1{कर्तरि;लृट्;उ;एक;परस्मैपदी;अदादिः},वच्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,3.1;सकर्मक",बोलूँगा,-,-,-,-,-,assets/graphs/01_007_3.jpg,2.1,#FF1975,-
1,7,3,अहम्,अहं,अस्मद्{सर्वनाम;1;एक},अस्मद्{सर्वनाम;1;एक},"कर्ता,2.1;कर्ता,4.1",मैं,-,-,-,-,-,assets/graphs/01_007_3.jpg,3.1,#00BFFF,-
1,7,3,बुद्ध्वा,--,बुध्3{अव्य;क्त्वा;दिवादिः},बुध्3{अव्य;क्त्वा;दिवादिः},"पूर्वकालः,2.1",जान_कर,-,-,-,-,-,assets/graphs/01_007_3.jpg,4.1,#FF99FF,-
1,7,3,तैः,--,तद्{सर्वनाम;पुं;3;बहु}/तद्{सर्वनाम;नपुं;3;बहु},तद्{सर्वनाम;पुं;3;बहु},"सहार्थः,6.1",उनसे,-,-,-,-,-,assets/graphs/01_007_3.jpg,5.1,#40E0D0,-
1,7,3,युक्तः,--,युज्{अव्य;तसिल्}/युक्त{पुं;1;एक(युज्1;क्त;दिवादिः)}/युक्त{पुं;1;एक(युज्2;क्त;रुधादिः)},युक्त{पुं;1;एक(युज्2;क्त;रुधादिः)},"विधेय_विशेषणम्,8.1",युक्त,-,-,-,-,-,assets/graphs/01_007_3.jpg,6.1,#00BFFF,-
1,7,3,नरः,--,नृ{पुं;1;बहु}/नर{पुं;1;एक}/नृ{पुं;8;बहु},नृ{पुं;8;बहु},"सम्बोध्यः,6.1",मनुष्य,-,-,-,-,-,assets/graphs/01_007_3.jpg,7.1,#6FFFC3,-
1,7,3,(कः),--,किम्{सर्वनाम;पुं;1;एक},किम्{सर्वनाम;पुं;1;एक},"कर्ता,9.1",कौन,-,-,-,-,-,assets/graphs/01_007_3.jpg,8.1,#00BFFF,-
1,7,3,(अस्ति),--,अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"वाक्यकर्म,2.1",है,-,-,-,-,-,assets/graphs/01_007_3.jpg,9.1,#FF1975,-
1,7,3,(इति),--,इति{अव्य},इति{अव्य},"वाक्यकर्म_द्योतकः,9.1",ऐसा,-,-,-,-,-,assets/graphs/01_007_3.jpg,10.1,#FF99FF,-
1,7,3,.,-,-,-,-,-,-,-,-,-,-,assets/graphs/01_007_3.jpg,11.1,,-
1,7,4,(भवान्),(भवान्),भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक},भवत्{सर्वनाम;पुं;1;एक},"कर्म,2.1",आप,-,-,-,-,-,assets/graphs/01_007_4.jpg,1.1,#00BFFF,-
1,7,4,श्रूयतां,श्रूयतां,श्रु1{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः},श्रु1{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः},"अभिहित_कर्म,1.1;सकर्मक",सुने,-,-,-,-,-,assets/graphs/01_007_4.jpg,2.1,#FF1975,-
1,7,4,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/01_007_4.jpg,3.1,,-
1,8,1,इक्ष्वाकु-,इक्ष्वाकु-वंश-प्रभवः,इक्ष्वाकु,इक्ष्वाकु,"षष्ठी_तत्पुरुषः,1.2",इक्ष्वाकु-,-,-,-,-,-,assets/graphs/01_008_1.jpg,1.1,#FFFF00,-
1,8,1,वंश-,--,वंश,वंश,"षष्ठी-बहुव्रीहिः,1.3",वंश-,-,-,-,-,-,assets/graphs/01_008_1.jpg,1.2,#FFFF00,-
1,8,1,प्रभवः,--,प्रभु{पुं;1;बहु}/प्रभव{पुं;1;एक},प्रभव{पुं;1;एक},"कर्म,5.1",मूल,-,-,-,-,-,assets/graphs/01_008_1.jpg,1.3,#00BFFF,-
1,8,1,रामः,रामः,राम{पुं;1;एक},राम{पुं;1;एक},"सञ्ज्ञा,1.3",राम,-,-,-,-,-,assets/graphs/01_008_1.jpg,2.1,#00BFFF,-
1,8,1,नाम,नाम,नाम{अव्य},नाम{अव्य},"सञ्ज्ञा_द्योतकः,2.1",नाम_1,-,-,-,-,-,assets/graphs/01_008_1.jpg,3.1,#FF99FF,-
1,8,1,जनैः,जनैः,जन{पुं;3;बहु},जन{पुं;3;बहु},"कर्ता,5.1",जनों_के_द्वारा,-,-,-,-,-,assets/graphs/01_008_1.jpg,4.1,#40E0D0,-
1,8,1,श्रुतः,श्रुतः,श्रुत{पुं;1;एक(श्रु1;क्त;भ्वादिः)},श्रुत{पुं;1;एक(श्रु1;क्त;भ्वादिः)},,सुना_हुआ,-,-,-,-,-,assets/graphs/01_008_1.jpg,5.1,#00BFFF,-
1,8,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/01_008_1.jpg,7.1,,-
1,8,2,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/01_008_2.jpg,1.1,#00BFFF,-
1,8,2,नियत-,नियत-आत्मा,नियत(नि_यत्1;घञ्;भ्वादिः),नियत(नि_यत्1;घञ्;भ्वादिः),"षष्ठी-बहुव्रीहिः,2.2",,-,-,-,-,-,assets/graphs/01_008_2.jpg,2.1,#FFFF00,-
1,8,2,आत्मा,--,आत्मन्{पुं;1;एक},आत्मन्{पुं;1;एक},"समुच्चितः,3.2",आत्मा,-,-,-,-,-,assets/graphs/01_008_2.jpg,2.2,#00BFFF,-
1,8,2,महा-,महा-वीर्यः,महा}/महत्,महत्,"षष्ठी-बहुव्रीहिः,3.2",महा-,-,-,-,-,-,assets/graphs/01_008_2.jpg,3.1,#FFFF00,-
1,8,2,वीर्यः,--,वीर्य{पुं;1;एक},वीर्य{पुं;1;एक},"विधेय_विशेषणम्,1.1",वीर्य,-,-,-,-,-,assets/graphs/01_008_2.jpg,3.2,#00BFFF,-
1,8,2,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.2",और,-,-,-,-,-,assets/graphs/01_008_2.jpg,4.1,#FF99FF,-
1,8,2,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/01_008_2.jpg,5.1,#FF1975,-
1,8,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/01_008_2.jpg,6.1,,-
1,8,3,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,6.1",वह,-,-,-,-,-,assets/graphs/01_008_3.jpg,1.1,#00BFFF,-
1,8,3,द्युतिमान्,द्युतिमान्,द्युति{मतुप्;पुं;1;एक},द्युति{मतुप्;पुं;1;एक},"समुच्चितः,4.1",द्युति_वाला,-,-,-,-,-,assets/graphs/01_008_3.jpg,2.1,#00BFFF,-
1,8,3,धृतिमान्,धृतिमान्,धृति{मतुप्;पुं;1;एक},धृति{मतुप्;पुं;1;एक},"समुच्चितः,4.1",धृति_वाला,-,-,-,-,-,assets/graphs/01_008_3.jpg,3.1,#00BFFF,-
1,8,3,वशी,वशी,वशि{पुं;1;द्वि}/वशि{पुं;2;द्वि}/वशिन्{पुं;1;एक}/वशि{पुं;8;द्वि},वशिन्{पुं;1;एक},"विधेय_विशेषणम्,1.1",जिसने_वश_कर_लिया_है_वह,-,-,-,-,-,assets/graphs/01_008_3.jpg,4.1,#00BFFF,-
1,8,3,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,4.1",च2,-,-,-,-,-,assets/graphs/01_008_3.jpg,5.1,#FF99FF,-
1,8,3,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/01_008_3.jpg,6.1,#FF1975,-
1,8,3,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/01_008_3.jpg,7.1,,-
1,9,1,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/01_009_1.jpg,1.1,#00BFFF,-
1,9,1,बुद्धिमान्,बुद्धिमान्,बुद्धि{मतुप्;पुं;1;एक},बुद्धि{मतुप्;पुं;1;एक},"समुच्चितः,3.1",बुद्धि_वाला,-,-,-,-,-,assets/graphs/01_009_1.jpg,2.1,#00BFFF,-
1,9,1,नीतिमान्,नीतिमान्,नीति{मतुप्;पुं;1;एक},नीति{मतुप्;पुं;1;एक},"विधेय_विशेषणम्,1.1",नीति_वाला,-,-,-,-,-,assets/graphs/01_009_1.jpg,3.1,#00BFFF,-
1,9,1,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1",च2,-,-,-,-,-,assets/graphs/01_009_1.jpg,4.1,#FF99FF,-
1,9,1,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/01_009_1.jpg,5.1,#FF1975,-
1,9,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/01_009_1.jpg,6.1,,-
1,9,2,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/01_009_2.jpg,1.1,#00BFFF,-
1,9,2,वाग्ग्मी,वाग्ग्मी,वाग्ग्मिन्{पुं;1;एक},वाग्ग्मिन्{पुं;1;एक},"समुच्चितः,3.1",वाग्ग्मिन्,-,-,-,-,-,assets/graphs/01_009_2.jpg,2.1,#00BFFF,-
1,9,2,श्रीमान्,श्रीमान्,श्रीमत्{पुं;1;एक}/श्री{मतुप्;पुं;1;एक},श्री{मतुप्;पुं;1;एक},"विधेय_विशेषणम्,1.1",श्री_वाला,-,-,-,-,-,assets/graphs/01_009_2.jpg,3.1,#00BFFF,-
1,9,2,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1",च2,-,-,-,-,-,assets/graphs/01_009_2.jpg,4.1,#FF99FF,-
1,9,2,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,2.1",है,-,-,-,-,-,assets/graphs/01_009_2.jpg,5.1,#FF1975,-
1,9,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/01_009_2.jpg,6.1,,-
1,9,3,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/01_009_3.jpg,1.1,#00BFFF,-
1,9,3,शत्रु-,शत्रु-निबर्हणः,शत्रु,शत्रु,"उपपद-तत्पुरुषः,2.2",शत्रु-,-,-,-,-,-,assets/graphs/01_009_3.jpg,2.1,#FFFF00,-
1,9,3,निबर्हणः,--,निबर्हण{पुं;1;एक},निबर्हण{पुं;1;एक},"समुच्चितः,3.2",संभालना,-,-,-,-,-,assets/graphs/01_009_3.jpg,2.2,#00BFFF,-
1,9,3,विपुल-,विपुल-अंशः,विपुल,विपुल,"षष्ठी-बहुव्रीहिः,3.2",विपुल-,-,-,-,-,-,assets/graphs/01_009_3.jpg,3.1,#FFFF00,-
1,9,3,अंशः,--,अंश{पुं;1;एक},अंश{पुं;1;एक},"विधेय_विशेषणम्,1.1",अंश,-,-,-,-,-,assets/graphs/01_009_3.jpg,3.2,#00BFFF,-
1,9,3,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.2",च2,-,-,-,-,-,assets/graphs/01_009_3.jpg,4.1,#FF99FF,-
1,9,3,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/01_009_3.jpg,5.1,#FF1975,-
1,9,3,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/01_009_3.jpg,6.1,,-
1,9,4,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,6.1",वह,-,-,-,-,-,assets/graphs/01_009_4.jpg,1.1,#00BFFF,-
